Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Reason_for_cancelling_by_Customer,Reason_for_cancelling_by_Driver,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Rating
10-01-2025 00:00,09:53:00,CNR1142767827,Incomplete,92417,Auto,Area 29,Area 19,,,,,Other Issue,,,,
10-01-2025 00:00,16:09:00,CNR5316308641,Successful,41889,Prime SUV,Area 8,Area 43,2.09,7.48,,,,126.81,14.91,4.3,3.7
12-01-2025 00:00,06:44:00,CNR6845404374,Cancelled by Driver,37378,Bike,Area 43,Area 11,,,,Personal & Car related issues,,,,,
24-01-2025 00:00,09:41:00,CNR3630264019,Incomplete,77043,Prime Plus,Area 32,Area 45,,,,,Vehicle Breakdown,,,,
01-01-2025 00:00,14:45:00,CNR9779994833,Successful,28028,Mini,Area 27,Area 46,9.94,17.63,,,,276.7,4.52,3.8,3.4
07-01-2025 00:00,07:21:00,CNR9510233779,Cancelled by Driver,14004,Mini,Area 37,Area 49,,,,The customer was coughing/sick,,,,,
07-01-2025 00:00,01:26:00,CNR4690674221,Incomplete,24580,Prime SUV,Area 40,Area 34,,,,,Vehicle Breakdown,,,,
26-01-2025 00:00,10:32:00,CNR2210008080,Successful,74674,Bike,Area 24,Area 4,3.81,18.27,,,,418.51,22.47,4.8,4.8
29-01-2025 00:00,04:11:00,CNR6241364745,Successful,46125,Prime Plus,Area 4,Area 22,3.94,10.4,,,,1689.69,29.1,3.6,3.4
12-01-2025 00:00,09:48:00,CNR1026367661,Successful,22456,Bike,Area 48,Area 4,9.25,6.68,,,,178.08,26.05,4.1,4.3
27-01-2025 00:00,19:36:00,CNR4717578549,Incomplete,24102,Prime SUV,Area 27,Area 47,,,,,Customer Demand,,,,
12-01-2025 00:00,23:49:00,CNR6197595626,Incomplete,57613,Prime Sedan,Area 19,Area 32,,,,,Other Issue,,,,
05-01-2025 00:00,22:37:00,CNR7829616499,Incomplete,49913,Mini,Area 42,Area 13,,,,,Customer Demand,,,,
03-01-2025 00:00,08:33:00,CNR3564394237,Successful,92677,eBike,Area 36,Area 24,14.77,13.84,,,,1163.99,3.68,4.4,4.5
12-01-2025 00:00,13:32:00,CNR8989079520,Successful,93109,Prime SUV,Area 34,Area 29,8,9.7,,,,398.84,15.13,3.1,4.3
21-01-2025 00:00,03:37:00,CNR4957232370,Cancelled by Customer,98248,Prime Sedan,Area 42,Area 46,,,Wrong Address,,,,,,
12-01-2025 00:00,00:22:00,CNR1958309116,Successful,65417,Mini,Area 37,Area 15,2.8,16.91,,,,281.27,2.9,4,5
27-01-2025 00:00,13:31:00,CNR4677521293,Incomplete,96669,Bike,Area 13,Area 4,,,,,Customer Demand,,,,
06-01-2025 00:00,04:48:00,CNR8022467637,Successful,92051,Prime Sedan,Area 30,Area 42,5.57,15.55,,,,202.77,25.12,3.9,3.5
19-01-2025 00:00,11:18:00,CNR1348216524,Successful,16705,Prime Sedan,Area 24,Area 38,9.07,18.17,,,,337.1,12.56,4.3,3.8
30-01-2025 00:00,09:45:00,CNR2200129191,Incomplete,91295,Mini,Area 31,Area 4,,,,,Customer Demand,,,,
22-01-2025 00:00,05:10:00,CNR7833454563,Incomplete,67271,Prime SUV,Area 30,Area 1,,,,,Vehicle Breakdown,,,,
26-01-2025 00:00,13:43:00,CNR8691828214,Incomplete,83124,Prime Plus,Area 11,Area 8,,,,,Vehicle Breakdown,,,,
07-01-2025 00:00,04:36:00,CNR6421397136,Cancelled by Customer,51898,Prime SUV,Area 37,Area 20,,,AC is not working (Only for 4-wheelers),,,,,,
26-01-2025 00:00,01:42:00,CNR2671416524,Successful,34572,Prime Plus,Area 40,Area 10,3.35,3.44,,,,402.41,4.36,4.3,4.8
10-01-2025 00:00,22:39:00,CNR5036196473,Successful,89429,Prime Sedan,Area 49,Area 14,10,9.17,,,,469.27,14.29,4.9,3.7
28-01-2025 00:00,13:46:00,CNR9131748274,Successful,97000,eBike,Area 49,Area 7,8.82,7.62,,,,468.09,6.51,4.4,4.9
22-01-2025 00:00,00:29:00,CNR4828406360,Incomplete,11947,Bike,Area 3,Area 47,,,,,Other Issue,,,,
23-01-2025 00:00,10:26:00,CNR8327686407,Successful,25140,Prime Plus,Area 12,Area 41,12.13,15.76,,,,190.95,19.72,3.5,4.9
08-01-2025 00:00,11:41:00,CNR6986821309,Successful,81072,Prime Plus,Area 17,Area 14,2.71,17.74,,,,333.53,15.6,4.5,5
01-01-2025 00:00,07:17:00,CNR1513406550,Successful,77440,Prime Sedan,Area 39,Area 8,7.2,11.09,,,,192,27.41,4,4.7
26-01-2025 00:00,01:50:00,CNR7095575811,Successful,79479,Prime SUV,Area 17,Area 18,6.91,16.1,,,,304.01,23.5,3.8,3.6
30-01-2025 00:00,19:32:00,CNR5995165911,Incomplete,75902,Bike,Area 37,Area 22,,,,,Customer Demand,,,,
14-01-2025 00:00,08:17:00,CNR9062485971,Cancelled by Driver,95204,Prime SUV,Area 48,Area 11,,,,Personal & Car related issues,,,,,
10-01-2025 00:00,13:05:00,CNR7343398688,Incomplete,14159,eBike,Area 14,Area 26,,,,,Vehicle Breakdown,,,,
17-01-2025 00:00,21:32:00,CNR3027584647,Incomplete,65772,Prime Sedan,Area 37,Area 33,,,,,Vehicle Breakdown,,,,
15-01-2025 00:00,09:02:00,CNR8227640409,Successful,43586,Prime SUV,Area 8,Area 16,10.95,14.44,,,,429.44,22.51,4.8,4.5
28-01-2025 00:00,12:34:00,CNR7479421058,Successful,17056,eBike,Area 1,Area 40,13.25,8.29,,,,1051.71,23.23,3.7,4.4
20-01-2025 00:00,16:52:00,CNR7103526094,Successful,68158,Prime Plus,Area 13,Area 20,6.67,17.8,,,,255.12,24.02,3.7,3.8
09-01-2025 00:00,21:40:00,CNR5346320017,Incomplete,52605,Prime Sedan,Area 27,Area 31,,,,,Customer Demand,,,,
29-01-2025 00:00,07:43:00,CNR7192250199,Successful,31190,Auto,Area 33,Area 9,7.74,3.68,,,,458.18,2.8,5,3.4
02-01-2025 00:00,20:50:00,CNR3762553219,Successful,31766,Prime Plus,Area 13,Area 27,10.58,8.88,,,,121.07,25.3,4.4,3.4
07-01-2025 00:00,06:15:00,CNR9543994767,Incomplete,18813,eBike,Area 46,Area 25,,,,,Vehicle Breakdown,,,,
17-01-2025 00:00,01:51:00,CNR7323805329,Successful,41889,Auto,Area 43,Area 34,3.12,4.37,,,,818.4,9.26,4.6,4.5
03-01-2025 00:00,10:15:00,CNR1663011832,Successful,77119,Prime Plus,Area 11,Area 18,2.11,15.24,,,,127.91,12.71,3.2,4.3
27-01-2025 00:00,18:41:00,CNR5746124247,Cancelled by Driver,47182,Prime Plus,Area 5,Area 36,,,,More than permitted people in there,,,,,
30-01-2025 00:00,09:43:00,CNR4992880425,Successful,39150,Mini,Area 42,Area 4,4.84,4.81,,,,462.41,9.99,5,3.6
18-01-2025 00:00,02:07:00,CNR9029699321,Successful,40331,Prime SUV,Area 20,Area 50,2.82,14.02,,,,256.17,20.5,5,3.8
09-01-2025 00:00,04:13:00,CNR5801347904,Incomplete,49841,Auto,Area 24,Area 3,,,,,Other Issue,,,,
30-01-2025 00:00,18:03:00,CNR1138264707,Successful,75863,Auto,Area 6,Area 47,11.96,13.88,,,,154.37,21.76,4.7,4.3
25-01-2025 00:00,03:21:00,CNR9704711807,Successful,22562,Prime SUV,Area 48,Area 43,11.21,8.4,,,,302.51,7.87,4.6,3.8
30-01-2025 00:00,23:33:00,CNR5202580646,Successful,50921,Prime SUV,Area 48,Area 26,6.55,15.88,,,,1436.98,28.87,3.3,4.6
10-01-2025 00:00,02:03:00,CNR9896480020,Successful,70514,Prime SUV,Area 34,Area 26,13.54,11.39,,,,347.55,17.98,4.2,3.3
31-01-2025 00:00,10:28:00,CNR2420739086,Successful,81068,Auto,Area 44,Area 37,9.02,14.22,,,,321.27,10.98,4.4,4.3
01-01-2025 00:00,03:33:00,CNR6561829442,Successful,38097,Prime Sedan,Area 10,Area 5,13.47,12.65,,,,488.59,18.09,3.8,4.7
01-01-2025 00:00,11:19:00,CNR4026236654,Incomplete,27359,Mini,Area 47,Area 43,,,,,Customer Demand,,,,
07-01-2025 00:00,09:03:00,CNR2515527468,Successful,55536,eBike,Area 45,Area 8,5.46,16.86,,,,1098.86,2.58,4.1,4.8
30-01-2025 00:00,08:18:00,CNR6442830277,Successful,98259,Auto,Area 27,Area 35,7.61,8.24,,,,325.54,26.33,3.2,4.9
24-01-2025 00:00,20:43:00,CNR3923878437,Successful,57200,eBike,Area 11,Area 41,12.52,8.11,,,,308.94,5.89,3.7,4.3
30-01-2025 00:00,13:17:00,CNR9035357489,Incomplete,60228,Auto,Area 12,Area 24,,,,,Customer Demand,,,,
16-01-2025 00:00,13:06:00,CNR1985963476,Successful,82460,Prime Plus,Area 29,Area 43,11,19.9,,,,457.19,2.55,3.7,4.4
26-01-2025 00:00,02:11:00,CNR9669882474,Incomplete,78138,eBike,Area 23,Area 37,,,,,Vehicle Breakdown,,,,
28-01-2025 00:00,04:40:00,CNR5231728210,Incomplete,10213,eBike,Area 48,Area 32,,,,,Other Issue,,,,
03-01-2025 00:00,00:44:00,CNR2488348083,Incomplete,61104,Auto,Area 12,Area 50,,,,,Customer Demand,,,,
23-01-2025 00:00,15:04:00,CNR8513222241,Successful,69365,Mini,Area 21,Area 2,4.97,11.63,,,,296.57,21.51,4.5,3.9
20-01-2025 00:00,18:19:00,CNR2490546150,Successful,91895,Prime Sedan,Area 38,Area 36,14.37,4.86,,,,944.34,21.42,4.4,4.6
11-01-2025 00:00,07:32:00,CNR1854374242,Incomplete,45138,Bike,Area 10,Area 9,,,,,Customer Demand,,,,
27-01-2025 00:00,00:04:00,CNR3043704370,Successful,28116,Prime Sedan,Area 1,Area 29,2.69,9.07,,,,121.11,21.9,4.7,3.2
19-01-2025 00:00,14:36:00,CNR6932981590,Incomplete,65569,Bike,Area 1,Area 10,,,,,Vehicle Breakdown,,,,
12-01-2025 00:00,00:17:00,CNR4444024822,Successful,69231,Bike,Area 38,Area 22,6.77,4.06,,,,215.63,18.22,4.2,3.1
07-01-2025 00:00,15:13:00,CNR6811168786,Cancelled by Driver,60883,eBike,Area 18,Area 28,,,,Customer related issue,,,,,
04-01-2025 00:00,04:03:00,CNR5870127668,Incomplete,10532,Auto,Area 45,Area 24,,,,,Other Issue,,,,
03-01-2025 00:00,18:27:00,CNR7183298307,Successful,62980,eBike,Area 12,Area 45,14.91,6.57,,,,463.77,14.02,3.4,4.9
12-01-2025 00:00,17:28:00,CNR1034074842,Incomplete,85296,Mini,Area 5,Area 9,,,,,Customer Demand,,,,
02-01-2025 00:00,10:24:00,CNR1772053843,Successful,33142,Auto,Area 14,Area 48,12.24,8.24,,,,224.83,18.09,3.2,3.2
24-01-2025 00:00,12:13:00,CNR4661866607,Successful,87161,eBike,Area 17,Area 9,8.57,11.03,,,,124.17,11.18,4.4,4.7
21-01-2025 00:00,17:52:00,CNR4366284784,Incomplete,26316,Prime Plus,Area 31,Area 43,,,,,Customer Demand,,,,
01-01-2025 00:00,08:04:00,CNR4358729495,Incomplete,87017,Prime Sedan,Area 28,Area 21,,,,,Customer Demand,,,,
31-01-2025 00:00,21:32:00,CNR9050090366,Incomplete,49996,Prime Sedan,Area 10,Area 4,,,,,Customer Demand,,,,
09-01-2025 00:00,22:13:00,CNR6401456502,Successful,69392,Auto,Area 23,Area 33,3.93,6.57,,,,151.6,14.88,4,4.6
02-01-2025 00:00,23:17:00,CNR7064978565,Successful,89223,Auto,Area 39,Area 33,8.4,11.21,,,,307.93,3.42,3.2,4.4
05-01-2025 00:00,10:52:00,CNR3113812041,Successful,60762,eBike,Area 26,Area 11,15,18.48,,,,415.92,10.23,3.4,3.1
02-01-2025 00:00,10:40:00,CNR4424677844,Incomplete,57960,Auto,Area 41,Area 30,,,,,Vehicle Breakdown,,,,
11-01-2025 00:00,18:32:00,CNR2252972264,Successful,47637,Prime Sedan,Area 41,Area 6,6.46,7.06,,,,1071.26,22.93,3.1,4.9
12-01-2025 00:00,20:35:00,CNR7430617374,Cancelled by Customer,32425,Bike,Area 37,Area 43,,,Driver asked to cancel,,,,,,
18-01-2025 00:00,22:03:00,CNR5214396424,Successful,60117,Prime Plus,Area 28,Area 9,8.51,5.65,,,,920.06,28.04,3.2,3.2
16-01-2025 00:00,23:01:00,CNR3821173592,Incomplete,99065,Prime Plus,Area 11,Area 44,,,,,Other Issue,,,,
20-01-2025 00:00,21:12:00,CNR5121795195,Incomplete,11110,Prime Sedan,Area 26,Area 21,,,,,Vehicle Breakdown,,,,
12-01-2025 00:00,03:33:00,CNR8133508986,Cancelled by Driver,32507,Bike,Area 3,Area 2,,,,The customer was coughing/sick,,,,,
17-01-2025 00:00,00:45:00,CNR8068483476,Successful,30640,Prime Sedan,Area 46,Area 15,8.46,9.63,,,,423.61,15,3.2,3.1
05-01-2025 00:00,01:59:00,CNR7783691925,Successful,66263,Auto,Area 38,Area 34,4.86,12.6,,,,1836.51,9.85,3.1,3.8
09-01-2025 00:00,10:31:00,CNR3185236685,Successful,98030,Mini,Area 8,Area 8,3.13,4.25,,,,345.48,24.71,4.1,3.4
19-01-2025 00:00,00:41:00,CNR2781529274,Successful,18674,Prime Sedan,Area 39,Area 35,13.16,9.6,,,,1920.21,17.96,3.2,4.9
08-01-2025 00:00,22:45:00,CNR7077487612,Successful,29307,Prime Plus,Area 41,Area 16,11.29,4.55,,,,805.09,27.24,3.5,4.4
27-01-2025 00:00,02:14:00,CNR5196099291,Incomplete,98613,Prime Sedan,Area 29,Area 22,,,,,Other Issue,,,,
16-01-2025 00:00,06:03:00,CNR6798907061,Successful,64227,Prime Sedan,Area 10,Area 10,2.99,8.12,,,,522.38,15.02,4,3.7
17-01-2025 00:00,19:55:00,CNR2058270111,Successful,48710,Prime SUV,Area 24,Area 35,11.43,12.73,,,,713.7,15.03,3.8,4.2
31-01-2025 00:00,20:35:00,CNR8112453048,Successful,46400,Auto,Area 48,Area 46,12.56,19.48,,,,461.35,19.76,4.9,4.5
19-01-2025 00:00,22:05:00,CNR2372775833,Successful,69890,Mini,Area 16,Area 3,2.33,18.85,,,,122.62,12.34,4.9,3.5
17-01-2025 00:00,10:46:00,CNR2423657815,Incomplete,85608,Bike,Area 18,Area 9,,,,,Vehicle Breakdown,,,,
14-01-2025 00:00,11:46:00,CNR2445394679,Incomplete,84448,Prime Sedan,Area 47,Area 14,,,,,Vehicle Breakdown,,,,
09-01-2025 00:00,10:51:00,CNR6295777145,Successful,80750,Mini,Area 23,Area 4,11.2,4.96,,,,1213.59,21.91,4.9,4.1
09-01-2025 00:00,13:07:00,CNR6050866066,Successful,91191,Prime Plus,Area 32,Area 31,6.82,17.46,,,,383.58,22.88,3.1,3.9
12-01-2025 00:00,03:32:00,CNR4398505686,Cancelled by Driver,11708,Bike,Area 38,Area 47,,,,The customer was coughing/sick,,,,,
11-01-2025 00:00,19:23:00,CNR4635451445,Incomplete,69285,Prime Sedan,Area 26,Area 17,,,,,Other Issue,,,,
19-01-2025 00:00,13:59:00,CNR9021672593,Cancelled by Customer,34691,Auto,Area 18,Area 2,,,AC is not working (Only for 4-wheelers),,,,,,
27-01-2025 00:00,03:14:00,CNR3725658570,Successful,31544,Bike,Area 24,Area 3,8.35,6.27,,,,280.34,11.82,3.2,3.3
25-01-2025 00:00,12:15:00,CNR9240949849,Incomplete,18576,eBike,Area 40,Area 47,,,,,Other Issue,,,,
22-01-2025 00:00,16:42:00,CNR2726298876,Successful,41447,eBike,Area 2,Area 7,10.51,9,,,,113.7,12.75,4.3,4.1
09-01-2025 00:00,03:49:00,CNR5039349154,Successful,10638,eBike,Area 36,Area 46,10.3,4.66,,,,144.51,14.13,4.9,5
29-01-2025 00:00,23:56:00,CNR9195397721,Successful,25625,Prime Sedan,Area 6,Area 7,8.71,11.34,,,,430.92,9.56,3.3,4.1
21-01-2025 00:00,02:33:00,CNR9790670117,Successful,22203,Prime SUV,Area 9,Area 9,6.46,13.84,,,,301.46,4.48,4.3,3.6
07-01-2025 00:00,14:30:00,CNR4284315284,Incomplete,66714,Prime Plus,Area 43,Area 45,,,,,Vehicle Breakdown,,,,
17-01-2025 00:00,13:34:00,CNR6404153318,Successful,84687,Bike,Area 46,Area 10,2.68,7.57,,,,444.52,26.88,4.9,4.9
13-01-2025 00:00,04:25:00,CNR7079518846,Successful,36045,eBike,Area 10,Area 17,3.75,13.93,,,,372.87,26.29,4.5,4.3
04-01-2025 00:00,14:04:00,CNR7564106388,Incomplete,23827,Mini,Area 45,Area 50,,,,,Other Issue,,,,
02-01-2025 00:00,12:49:00,CNR6791575016,Incomplete,25613,Prime SUV,Area 15,Area 13,,,,,Vehicle Breakdown,,,,
10-01-2025 00:00,17:10:00,CNR1978933085,Incomplete,16732,Prime Plus,Area 29,Area 23,,,,,Vehicle Breakdown,,,,
06-01-2025 00:00,01:28:00,CNR9801220455,Successful,41076,Auto,Area 31,Area 50,12.47,11.44,,,,1882.83,3.58,3.5,4.9
09-01-2025 00:00,07:00:00,CNR1712680800,Incomplete,48110,Mini,Area 29,Area 50,,,,,Vehicle Breakdown,,,,
25-01-2025 00:00,00:25:00,CNR5586927078,Successful,10599,Bike,Area 31,Area 8,5.9,8.19,,,,1162.03,18.98,4.9,4.6
14-01-2025 00:00,17:47:00,CNR8942574606,Successful,88759,Prime Plus,Area 6,Area 14,9.74,6.31,,,,281.95,25.99,4.8,4.3
14-01-2025 00:00,17:27:00,CNR5904655169,Successful,17930,Mini,Area 24,Area 3,11.82,6.97,,,,390.91,4.41,4,3.1
11-01-2025 00:00,01:12:00,CNR7764698577,Incomplete,34701,Bike,Area 48,Area 18,,,,,Customer Demand,,,,
25-01-2025 00:00,05:52:00,CNR5189849262,Successful,35388,eBike,Area 27,Area 49,9.18,14.7,,,,1180.56,19.22,3.3,3.4
02-01-2025 00:00,06:17:00,CNR8149356623,Incomplete,55066,Bike,Area 47,Area 49,,,,,Vehicle Breakdown,,,,
23-01-2025 00:00,17:50:00,CNR1199556649,Successful,87462,Bike,Area 25,Area 29,14.11,14.53,,,,372.03,6.03,4.5,3.6
26-01-2025 00:00,13:37:00,CNR3389217878,Successful,33411,Mini,Area 31,Area 23,13.77,15.77,,,,1490.32,23.85,4.6,4.2
24-01-2025 00:00,23:45:00,CNR4042730265,Incomplete,37500,Prime Sedan,Area 25,Area 2,,,,,Other Issue,,,,
16-01-2025 00:00,00:56:00,CNR6836302103,Successful,48346,Prime Sedan,Area 17,Area 44,11.95,14.62,,,,935.21,8.33,3.6,4.9
05-01-2025 00:00,15:03:00,CNR4033456194,Successful,54722,eBike,Area 43,Area 38,10.36,11.88,,,,170.63,26.18,4.9,3
15-01-2025 00:00,03:16:00,CNR2790358794,Successful,25020,Auto,Area 11,Area 47,7.91,15.9,,,,196.06,8.17,3.4,3.9
17-01-2025 00:00,10:53:00,CNR9284147838,Incomplete,25470,Prime Plus,Area 37,Area 5,,,,,Other Issue,,,,
27-01-2025 00:00,22:37:00,CNR1698358532,Cancelled by Driver,17256,Prime Sedan,Area 41,Area 41,,,,Personal & Car related issues,,,,,
01-01-2025 00:00,12:55:00,CNR6353404054,Incomplete,85607,Bike,Area 40,Area 36,,,,,Other Issue,,,,
18-01-2025 00:00,22:23:00,CNR9543874970,Successful,66433,Prime Sedan,Area 32,Area 18,13.66,17.23,,,,385.39,22.15,4.8,3.3
17-01-2025 00:00,08:25:00,CNR2746187320,Incomplete,85414,Mini,Area 1,Area 5,,,,,Customer Demand,,,,
11-01-2025 00:00,12:52:00,CNR9424336853,Cancelled by Customer,43625,Prime SUV,Area 17,Area 49,,,Change of plans,,,,,,
11-01-2025 00:00,15:17:00,CNR6900294885,Incomplete,96114,eBike,Area 16,Area 7,,,,,Customer Demand,,,,
03-01-2025 00:00,14:31:00,CNR2626364525,Successful,26468,eBike,Area 1,Area 8,13.53,12.66,,,,1650.97,11.24,4.6,3.7
08-01-2025 00:00,06:40:00,CNR9407584902,Successful,39275,Prime Plus,Area 34,Area 36,2.5,12.53,,,,441.08,26.67,3.7,5
20-01-2025 00:00,08:23:00,CNR4230435818,Cancelled by Driver,27032,Bike,Area 47,Area 46,,,,Customer related issue,,,,,
31-01-2025 00:00,17:15:00,CNR5345949013,Successful,40221,Bike,Area 48,Area 15,2.5,11.82,,,,443.19,20.87,4.8,4.3
03-01-2025 00:00,12:22:00,CNR6206619558,Successful,70865,Prime Plus,Area 21,Area 1,10.95,18.4,,,,1813.79,6.14,4.7,3.6
28-01-2025 00:00,02:39:00,CNR9941991163,Incomplete,24596,Mini,Area 13,Area 27,,,,,Customer Demand,,,,
06-01-2025 00:00,02:25:00,CNR7885032225,Incomplete,97613,Mini,Area 2,Area 1,,,,,Other Issue,,,,
26-01-2025 00:00,12:59:00,CNR6834451473,Successful,58849,Prime Sedan,Area 30,Area 12,7.65,3.54,,,,1891.72,20.82,4,3.6
23-01-2025 00:00,16:20:00,CNR9254009939,Incomplete,13754,Bike,Area 19,Area 19,,,,,Other Issue,,,,
24-01-2025 00:00,02:52:00,CNR9259042343,Incomplete,27989,Prime Sedan,Area 12,Area 25,,,,,Customer Demand,,,,
01-01-2025 00:00,17:56:00,CNR9183727844,Successful,30922,Mini,Area 39,Area 32,11.14,4.24,,,,186.28,13.1,3.2,3
16-01-2025 00:00,20:14:00,CNR5601763341,Successful,44328,Mini,Area 3,Area 34,2.16,12.25,,,,128.73,2.91,4.8,4.4
06-01-2025 00:00,15:43:00,CNR5803524208,Successful,76963,Prime Sedan,Area 35,Area 17,14.6,7.66,,,,256.88,27.34,4.3,3.8
03-01-2025 00:00,03:04:00,CNR9526495628,Successful,84769,Bike,Area 28,Area 35,12.37,14.56,,,,408.8,5.36,3.7,3.5
08-01-2025 00:00,14:22:00,CNR1234453520,Successful,60617,Prime Plus,Area 7,Area 2,12.49,14.63,,,,455.76,26.75,3.1,3
18-01-2025 00:00,22:45:00,CNR8440054435,Successful,43301,Bike,Area 9,Area 33,14.17,4.92,,,,339.48,14.78,3.2,4.7
29-01-2025 00:00,14:15:00,CNR9440310961,Successful,64860,Prime Plus,Area 40,Area 9,6.48,11.12,,,,242.28,26.21,3.5,4.9
14-01-2025 00:00,02:58:00,CNR2553654674,Successful,55077,Auto,Area 38,Area 21,4.88,3.55,,,,1840.39,25.43,4.4,4.8
15-01-2025 00:00,07:26:00,CNR7068005845,Successful,55201,Prime SUV,Area 17,Area 3,8.69,6.58,,,,1533.37,11.02,4.8,4.6
13-01-2025 00:00,11:55:00,CNR7597479299,Cancelled by Driver,27439,Auto,Area 10,Area 17,,,,Customer related issue,,,,,
23-01-2025 00:00,17:38:00,CNR2519159376,Incomplete,69777,eBike,Area 22,Area 27,,,,,Other Issue,,,,
07-01-2025 00:00,21:20:00,CNR9573322261,Cancelled by Driver,89605,Auto,Area 32,Area 19,,,,Customer related issue,,,,,
09-01-2025 00:00,18:41:00,CNR3356380145,Successful,33419,Auto,Area 33,Area 45,3.23,3.83,,,,202.34,14.56,4.7,4.6
28-01-2025 00:00,00:39:00,CNR8654159265,Successful,14791,Prime Plus,Area 1,Area 17,4.84,9.82,,,,968.75,20.87,4,4.8
28-01-2025 00:00,09:32:00,CNR4172739997,Incomplete,17030,Mini,Area 30,Area 1,,,,,Vehicle Breakdown,,,,
22-01-2025 00:00,17:17:00,CNR7270342997,Cancelled by Customer,96574,eBike,Area 28,Area 16,,,Driver asked to cancel,,,,,,
09-01-2025 00:00,13:00:00,CNR1374429255,Incomplete,33211,Prime Sedan,Area 15,Area 41,,,,,Vehicle Breakdown,,,,
06-01-2025 00:00,08:47:00,CNR8257729246,Successful,75946,Prime Sedan,Area 1,Area 8,10.21,18.07,,,,182.12,27.81,3,4.6
30-01-2025 00:00,10:43:00,CNR6691681634,Successful,67039,Auto,Area 31,Area 22,9.16,4.44,,,,134.63,18.1,3.7,3.6
03-01-2025 00:00,19:45:00,CNR9462146182,Successful,36107,Prime Sedan,Area 41,Area 49,5.63,17.78,,,,102.91,4.12,3.7,3.9
16-01-2025 00:00,13:00:00,CNR7376403056,Incomplete,47555,Prime Plus,Area 12,Area 21,,,,,Customer Demand,,,,
03-01-2025 00:00,18:14:00,CNR6909564825,Successful,71855,Prime Sedan,Area 13,Area 26,8.86,16.73,,,,378.61,18.49,5,3.1
15-01-2025 00:00,18:33:00,CNR3932676164,Successful,16356,Mini,Area 18,Area 24,3.9,14.51,,,,139.04,14.12,4.3,3.4
07-01-2025 00:00,01:05:00,CNR1495936100,Successful,58261,Prime SUV,Area 50,Area 7,5.8,19.79,,,,252.47,14.71,4.9,3.9
08-01-2025 00:00,09:32:00,CNR2960339016,Successful,91084,eBike,Area 10,Area 10,9.48,8.7,,,,165.07,5.19,3.6,4.6
18-01-2025 00:00,21:35:00,CNR6260242340,Successful,14685,Bike,Area 28,Area 10,3.81,3.25,,,,815.54,21.18,3.1,4.2
20-01-2025 00:00,15:41:00,CNR4466313594,Incomplete,94446,Mini,Area 50,Area 24,,,,,Vehicle Breakdown,,,,
17-01-2025 00:00,15:58:00,CNR5443163177,Successful,83733,Auto,Area 16,Area 39,12.81,15.43,,,,1902.87,25.07,3.6,4.4
08-01-2025 00:00,19:44:00,CNR1706499469,Cancelled by Driver,98444,eBike,Area 31,Area 34,,,,Personal & Car related issues,,,,,
15-01-2025 00:00,17:51:00,CNR2174639858,Successful,72553,Mini,Area 16,Area 17,13.74,9.93,,,,201.89,23.24,3.1,4.2
15-01-2025 00:00,02:30:00,CNR7468482424,Cancelled by Customer,60196,Prime Plus,Area 33,Area 2,,,Driver asked to cancel,,,,,,
22-01-2025 00:00,11:19:00,CNR9750079427,Incomplete,68745,Mini,Area 1,Area 47,,,,,Customer Demand,,,,
16-01-2025 00:00,19:29:00,CNR6728414626,Successful,61330,Prime SUV,Area 15,Area 1,2.65,16.63,,,,1742.45,3.27,3.4,3.7
28-01-2025 00:00,00:22:00,CNR6093229125,Successful,33052,Bike,Area 41,Area 45,12.04,14.53,,,,106.08,4.24,4,4.8
14-01-2025 00:00,00:27:00,CNR7090840373,Incomplete,24398,Prime SUV,Area 11,Area 39,,,,,Customer Demand,,,,
20-01-2025 00:00,04:37:00,CNR2990714488,Successful,66967,Mini,Area 48,Area 45,12.03,5.96,,,,426.05,6.83,4,4.7
10-01-2025 00:00,03:04:00,CNR8371073488,Successful,32613,eBike,Area 36,Area 31,3.21,14.85,,,,1930.42,12.61,4.6,3.9
01-01-2025 00:00,06:13:00,CNR9678716050,Incomplete,60830,Prime Plus,Area 9,Area 5,,,,,Other Issue,,,,
26-01-2025 00:00,03:46:00,CNR1639715878,Successful,33187,Mini,Area 24,Area 33,5.01,6.61,,,,376.69,5.99,4.6,3.6
06-01-2025 00:00,21:32:00,CNR4442484139,Successful,53324,Prime Sedan,Area 32,Area 4,9.59,12.82,,,,443.48,21.79,4.8,3.9
08-01-2025 00:00,08:43:00,CNR8329274898,Successful,52899,Prime Sedan,Area 32,Area 6,2.07,6.56,,,,441.02,18.96,4.3,3.1
10-01-2025 00:00,02:38:00,CNR1337992584,Cancelled by Driver,80925,Prime Sedan,Area 7,Area 5,,,,Personal & Car related issues,,,,,
24-01-2025 00:00,18:08:00,CNR9442728996,Successful,81418,Auto,Area 27,Area 37,3.32,3.5,,,,229.26,22.52,4.4,4.3
08-01-2025 00:00,03:35:00,CNR4894817991,Successful,10104,eBike,Area 29,Area 36,8.87,12.66,,,,688.51,7.24,4.3,4.1
08-01-2025 00:00,12:53:00,CNR6249121294,Successful,79541,Auto,Area 41,Area 39,11.12,18.33,,,,266.53,18.73,3.2,4.9
